high_shear_rep1	high_shear_rep2	high_shear_rep3	high_shear_rep4	low_shear_rep1	low_shear_rep2	low_shear_rep3	low_shear_rep4
ENSGALG00010012771	-0.795324625722261	0.069087471479626	-0.671815863180859	-0.568300746771756	-0.425203852136823	0.632621452289622	-1.17652628674874	0.412944679645569
ENSGALG00010012795	4.77034235157673	4.69265316434277	3.99191557275592	4.37664255299318	4.19655406858919	3.94694573714363	4.47127501393511	3.98018861119154
ENSGALG00010012796	5.94525153669145	4.84238789219892	4.6241201677929	4.99458986802964	5.14807640740898	4.74825584417009	5.29073032236252	4.70973182436157
ENSGALG00010012803	4.80926055268609	4.64896717842641	4.36296906014515	4.27191580015984	4.24473506471928	4.41118897302479	4.57460017364842	4.85937194654106
ENSGALG00010012809	6.09765262195246	5.65942491747842	4.50316142219769	3.87681956200896	5.23412874130503	5.30752700158569	5.52548109448564	5.57114677987998
ENSGALG00010012810	-0.795324625722261	-1.84826276498509	-0.968455355914254	-0.8831491731573	-1.20624371979633	-1.84826276498508	-1.84826276498509	-1.84826276498508
ENSGALG00010012815	-0.795324625722261	-0.902833209971187	-1.84826276498508	-1.84826276498509	-0.763502417112195	-1.84826276498508	-1.84826276498509	-1.84826276498508
ENSGALG00010012830	5.21493531149207	4.82286184450778	4.54702002610724	4.31088350395875	4.45389370742398	4.34948158601007	4.68955083820583	4.63304040375668
ENSGALG00010012833	4.53985477305472	5.06924302290557	4.95234012278407	4.54135392376651	4.52390036730341	4.99274668429343	4.87100416920722	4.91801273553211
ENSGALG00010012845	3.50102407760438	2.40363524396128	2.63866431527431	2.69876159563334	2.89501154313367	2.78565976949935	2.24010853301831	2.43177579701191
ENSGALG00010012847	-1.22779322515687	-1.29945025666058	0.843459575056999	-1.28646388576436	0.606990136458034	0.851927019356677	-0.37371376382626	-0.788922252084481
ENSGALG00010012861	4.33106784628672	3.23344147975742	3.49109175720008	3.10569350692716	4.17184641585313	3.48832759953226	4.02259390579922	3.65772739615257
ENSGALG00010012871	2.15592513047661	1.2231734238114	2.23601101036032	2.25504122879218	2.59394611234272	2.78565976949935	1.96380024658088	2.51010649539354
ENSGALG00010012878	0.696810828525329	-0.902833209971187	0.53042868294497	-0.568300746771756	-0.425203852136823	0.0584112238324904	0.340117633061773	0.412944679645569
ENSGALG00010012889	5.19743805044726	4.40817462666366	4.56134818886815	3.98919654495669	4.26823529190571	4.6854236139438	4.90312134341147	4.89630080083402
ENSGALG00010012893	5.81362786148629	4.96621515645414	4.77313036299359	5.43909323802501	5.22814949443996	4.96949399502573	5.03940701094394	3.99388366197337
ENSGALG00010012903	3.77711852054184	3.48605139103695	3.84739268616898	3.4048367076773	3.70515758247801	3.70091198125278	3.56144191172591	3.72496277298202
ENSGALG00010012904	2.05590933163879	2.65987499832147	2.71754764644518	2.69876159563334	2.59394611234272	3.09591950131592	3.03259322899382	3.01881555172739
ENSGALG00010012913	1.89154597097699	2.65987499832147	2.9531105429376	1.73073607976456	2.05985735005226	1.43069592628813	2.24010853301831	1.0593724601715
ENSGALG00010012918	4.73034511614278	5.04697536500564	3.95982597615055	3.68250462207902	5.57292277836514	4.39382595952613	5.13039872947232	3.82028242412519
ENSGALG00010012930	5.93473010807632	5.80253504917188	6.08871466842896	6.03849320767087	5.62390931435667	6.1735795838053	5.56114446167674	5.9988665678845
ENSGALG00010012940	2.3792773232991	1.74976248068317	2.30575270109293	2.03995929197613	2.21302297978195	2.16268742943574	1.62172948987792	2.68913039681947
ENSGALG00010012952	7.10257899676793	7.00790816764762	4.76696184225511	6.30534364503254	6.42451330390705	6.49795649478096	4.5944059754618	7.2971469047073
ENSGALG00010012961	0.403192204937706	-0.902833209971187	-1.34230598136404	-0.0910077401874323	0.0787074138684723	-0.600506254200078	-1.84826276498509	-1.22346997691006
ENSGALG00010012965	3.72921635357508	4.08659672818454	4.45792757907294	3.97713384353375	4.14670823492308	4.1876199681048	4.33664613498073	4.1488210146693
ENSGALG00010012969	3.59310985555647	3.5025093467638	3.787709785592	3.31184780576966	3.50210437945425	4.32220560752995	3.99305559009634	4.19697749454313
ENSGALG00010012973	0.696810828525329	-0.336529400874361	0.642490389661822	-0.8831491731573	-1.20624371979633	-0.909804571258982	-1.84826276498509	-1.84826276498508
ENSGALG00010012974	1.33134889083075	-0.1195126600748	1.72725352621298	1.893616630317	1.82650776774774	1.68024711434963	1.06302252505029	1.34232681884446
ENSGALG00010012979	-1.84826276498509	-0.592071347233871	0.276236946345564	-0.8831491731573	0.0787074138684723	-0.909804571258982	-1.17652628674874	-1.84826276498508
ENSGALG00010012990	-1.84826276498509	-0.902833209971187	-0.968455355914254	-0.8831491731573	-1.84826276498509	-1.84826276498508	-1.84826276498509	-1.84826276498508
ENSGALG00010013001	-1.22779322515687	-0.592071347233871	-0.671815863180859	-1.28646388576436	-0.425203852136823	-1.30403507626092	-1.84826276498509	-1.84826276498508
ENSGALG00010013002	3.61084212337385	3.31023915751048	3.39836209443773	3.0376296185495	3.57928867060207	3.6285321232824	3.7140760477249	3.51305681811476
ENSGALG00010013033	3.6627675767842	3.2530275470477	4.03362071532898	3.71191827557469	3.59795635850825	4.22737100279451	3.56144191172591	4.1488210146693
ENSGALG00010013045	3.9680725376755	3.81075631474746	3.99191557275592	3.4048367076773	4.05510609790939	5.33962058572824	3.43533711497185	4.82913280074738
ENSGALG00010013055	3.00690589838734	3.0213987686577	3.22919627652198	3.19172121093998	3.35621995198305	3.05231855024222	3.73206805452617	2.30567787164098
ENSGALG00010013065	4.12438801481005	3.51878166933298	3.41423687778956	3.2925085341705	3.28888025322746	3.72887686869881	3.85209567379268	3.92407013473096
ENSGALG00010013070	-1.84826276498509	-0.592071347233871	-1.84826276498508	-1.28646388576436	-1.20624371979633	-1.84826276498508	-0.71998363049568	-0.788922252084481
ENSGALG00010013072	-0.795324625722261	0.520765284880342	-0.671815863180859	-0.310005494859499	0.875321047710539	-0.129650156105952	-0.0946767261305663	-0.184709854894244
ENSGALG00010013073	-0.795324625722261	-0.592071347233871	-1.34230598136404	-0.310005494859499	0.0787074138684723	-0.600506254200078	-0.37371376382626	-0.455413424743092
ENSGALG00010013085	3.59310985555647	3.2723512709589	3.29926028896224	2.99040162019204	3.11833493701118	2.93717746987227	3.69585682402075	3.14692287963599
ENSGALG00010013088	-1.22779322515687	-0.592071347233871	-1.34230598136404	-0.568300746771756	-1.84826276498509	-1.84826276498508	-0.71998363049568	-0.788922252084481
ENSGALG00010013090	-0.463038075147805	-0.592071347233871	-0.0325279449397175	-1.28646388576436	-0.151358096140551	0.224761031098311	-0.37371376382626	-1.84826276498508
ENSGALG00010013097	-0.463038075147805	-0.592071347233871	-0.968455355914254	-0.568300746771756	-1.20624371979633	-0.345953546406941	-0.0946767261305663	-0.788922252084481
ENSGALG00010013102	-1.84826276498509	-0.336529400874361	-1.34230598136404	-0.8831491731573	-1.84826276498509	-0.600506254200078	-0.37371376382626	-0.788922252084481
ENSGALG00010013106	3.11025633207229	2.21678879106773	2.04530710134281	2.57616694554831	2.11274006902362	1.43069592628813	2.13584619549138	1.78188360135625
ENSGALG00010013111	1.63846880622943	0.864239059987368	0.408923916104289	1.09012100542586	0.451445205773827	0.224761031098311	-0.71998363049568	-0.184709854894244
ENSGALG00010013116	6.04644937096089	5.13932707322784	4.86839999166788	5.04168316927785	5.33215835211806	5.31676967894042	5.40167783778071	5.18003509755646
ENSGALG00010013117	3.51991746059708	2.92701023991933	3.2820606935044	3.01420886743929	2.70143489150475	2.78565976949935	3.03259322899382	2.96420808507958
ENSGALG00010013132	5.7669422945255	5.03004612961975	4.83340696816418	4.87616779480998	5.17940188360738	6.04043996526905	5.10990423506507	5.6467805296067
ENSGALG00010013136	0.823880696421724	0.385333520629478	-0.215843727273292	0.267023655877757	-0.763502417112195	0.224761031098311	-0.71998363049568	-0.184709854894244
ENSGALG00010013147	0.823880696421724	0.385333520629478	0.276236946345564	-0.0910077401874323	0.277080644938153	0.851927019356677	0.516568584354002	0.412944679645569
ENSGALG00010013149	0.823880696421724	0.520765284880342	1.87222144620857	0.0990860855528249	1.29695195103405	0.224761031098311	1.27422103136335	0.707039037704942
ENSGALG00010013155	-1.22779322515687	-0.902833209971187	-0.671815863180859	-1.28646388576436	-0.763502417112195	-1.84826276498508	-0.37371376382626	-1.22346997691006
ENSGALG00010013157	-0.193139121154759	-0.592071347233871	-0.215843727273292	-1.84826276498509	0.0787074138684723	-1.84826276498508	-0.71998363049568	-1.22346997691006
ENSGALG00010013174	4.75447627359327	4.41688340424817	4.00245542731464	3.62181472471736	3.28888025322746	4.34044677080091	2.51411196887114	4.59760137645772
ENSGALG00010013183	4.79381902540849	4.39941295942319	4.35476634164978	4.2010822213301	4.29135884859483	4.38506545653893	3.99305559009634	3.93830572570325
ENSGALG00010013188	0.557458352128506	0.758580241314939	-1.34230598136404	-1.84826276498509	0.0787074138684723	-1.84826276498508	-1.17652628674874	0.0431356875406291
ENSGALG00010013203	4.48321974035565	3.9004250691997	3.6198863879898	3.92784841580436	3.59795635850825	3.65792123814701	3.94758223733593	4.12412625511769
ENSGALG00010013207	4.43426396201313	4.91795199267661	4.79754403417107	4.6891725044629	4.53362966841667	4.76860618644267	4.3714993605986	4.28872086496393
ENSGALG00010013214	7.71502864549328	6.79560605708856	6.58758782287558	6.61462498444925	6.9418677545941	7.58067464864202	6.65446327153568	7.45523395254537
ENSGALG00010013216	-0.795324625722261	-1.84826276498509	-1.34230598136404	-0.8831491731573	-1.84826276498509	-1.30403507626092	0.340117633061773	-1.84826276498508
ENSGALG00010013219	-1.84826276498509	-0.592071347233871	-0.968455355914254	-0.8831491731573	0.0787074138684723	-1.30403507626092	-1.17652628674874	-1.22346997691006
ENSGALG00010013225	4.36280905528134	3.68661893610187	3.92700634789555	3.65247878034602	3.88312619658826	3.89852140197046	3.47860842105336	3.96636231068771
ENSGALG00010013231	3.11025633207229	2.4382668110889	1.5080819416536	1.54709790247034	2.26066602970519	2.38986224421907	2.47190807692228	2.1674936016228
ENSGALG00010013234	-1.22779322515687	-0.902833209971187	-1.84826276498508	-1.84826276498509	-0.763502417112195	-1.84826276498508	-0.71998363049568	-1.84826276498508
ENSGALG00010013238	2.57264181107232	1.95503357419387	1.87222144620857	2.57616694554831	1.88847785966485	1.36092715567586	2.24010853301831	1.0593724601715
ENSGALG00010013243	0.230433385122822	-1.29945025666058	-0.425890196934323	-0.0910077401874323	-1.20624371979633	-1.30403507626092	-0.71998363049568	-1.22346997691006
ENSGALG00010013246	5.86993736905103	5.29387463989384	5.8084551389518	4.31088350395875	5.06329655296988	6.81247836359146	5.39604640288061	6.54383742012796
ENSGALG00010013253	4.94126556824319	4.47641585452328	4.22577680015205	4.35815810149334	4.57190372527374	4.77532633936201	4.77880729035441	4.85187137267721
ENSGALG00010013256	4.55824960082605	3.72919598693054	3.8238149732252	3.90255959169508	3.63458234800227	3.58329448450621	4.21398418120189	3.67483227497443
ENSGALG00010013264	4.24284319545222	3.5025093467638	3.6198863879898	3.2925085341705	3.8523587219629	4.53514968438273	3.94758223733593	4.22046605762501
ENSGALG00010013287	0.557458352128506	-1.29945025666058	-1.34230598136404	-1.84826276498509	-0.425203852136823	-0.909804571258982	-1.84826276498509	-0.788922252084481
ENSGALG00010013291	0.557458352128506	-0.902833209971187	-0.671815863180859	-0.0910077401874323	-0.151358096140551	0.373897576402269	-0.37371376382626	-0.184709854894244
ENSGALG00010013296	-0.193139121154759	0.864239059987368	-0.671815863180859	-0.568300746771756	0.277080644938153	1.12875928960003	0.516568584354002	-0.788922252084481
ENSGALG00010013297	0.230433385122822	0.520765284880342	-0.215843727273292	1.09012100542586	-0.151358096140551	1.68024711434963	0.139038437216578	1.90296042236034
ENSGALG00010013306	3.62835908627121	3.23344147975742	3.56405868818832	3.01420886743929	3.50210437945425	3.03001376887651	2.91150690565323	2.26107105357719
ENSGALG00010013312	1.24314196116668	1.44374454571659	1.72725352621298	1.893616630317	2.16375269241812	2.28074175154059	1.62172948987792	1.71730842287299
ENSGALG00010013313	2.10678376532363	1.05484017543931	1.96135843721969	1.33662787337617	1.54799216957867	2.78565976949935	0.673771266422287	2.1674936016228
ENSGALG00010013327	2.57264181107232	2.21678879106773	1.72725352621298	1.78709772721589	1.82650776774774	1.79050473927228	2.24010853301831	2.21504090829787
ENSGALG00010013329	4.73034511614278	4.24169629264692	4.36296906014515	3.72640323471084	3.5217910199682	4.77532633936201	4.06579747237679	4.34323240982572
ENSGALG00010013344	5.48388915330422	5.53694660905682	5.3614117332286	5.45222464051778	5.44472335656973	5.21663577293962	5.18366867678782	5.43722222266001
ENSGALG00010013357	3.34024814553247	2.50513152415272	2.76783786657183	2.51072791736595	2.05985735005226	3.52068281074752	2.02345783597345	3.37335472819361
ENSGALG00010013396	2.42007920765271	2.4382668110889	3.41423687778956	3.25303444611397	3.78878244589195	3.64330151506241	3.00326102380094	3.6228969498598
ENSGALG00010013409	4.68083707930278	4.95429988584335	5.01614410554209	4.93970482355319	4.79862777180279	4.74140810238284	4.70784936799161	4.57043885810993
ENSGALG00010013410	1.33134889083075	0.385333520629478	1.17696131717468	0.792634538407661	0.747385073411103	1.04225261447349	1.27422103136335	1.34232681884446
ENSGALG00010013431	4.58540941887512	3.72919598693054	3.98129815046112	4.11562771553694	4.01399467998908	3.53659231259086	3.86845546361016	3.78920374500805
ENSGALG00010013438	9.96285295586419	9.46859117287946	8.97936597197738	9.36739781614095	9.19375459885543	8.56273236556127	8.94407585903175	8.49920179781956
ENSGALG00010013446	8.34244697936535	7.84067152927636	6.99763760418129	7.54268199856122	7.29352413189266	6.93757598976373	7.64299489683926	7.02437147935566
ENSGALG00010013455	-0.795324625722261	-1.29945025666058	-0.671815863180859	-1.84826276498509	-1.84826276498509	-1.30403507626092	-0.0946767261305663	-0.788922252084481
ENSGALG00010013468	0.403192204937706	-0.336529400874361	-0.0325279449397175	-0.0910077401874323	0.277080644938153	-0.129650156105952	-0.71998363049568	-0.788922252084481
ENSGALG00010013487	3.50102407760438	2.95119259963655	3.11727529402917	2.94157509125587	2.76888791103413	2.73139863164383	3.22274496600401	2.30567787164098
ENSGALG00010013497	4.29861254813023	3.41827525694364	3.85903860207461	3.44041652861854	3.31167785032416	3.09591950131592	3.56144191172591	3.07143123252115
ENSGALG00010013514	1.83231589756232	1.37390184911754	2.27130323981721	1.33662787337617	1.94789533368144	3.03001376887651	1.69694026002163	2.93610916389361
ENSGALG00010013515	-0.795324625722261	0.385333520629478	-0.425890196934323	-1.28646388576436	-0.763502417112195	-0.909804571258982	-1.17652628674874	0.412944679645569
ENSGALG00010013533	4.8169197773856	4.89942876447176	4.29600309349865	4.65171732873021	4.93702300252698	4.36738322738971	4.66166037411813	4.45636626485914
ENSGALG00010013546	3.08510450086364	2.50513152415272	2.79234050560755	2.83866618460091	2.76888791103413	2.78565976949935	2.94274450586122	2.93610916389361
ENSGALG00010013574	1.04868821200238	1.2231734238114	1.5080819416536	2.03995929197613	1.82650776774774	-0.600506254200078	0.516568584354002	0.0431356875406291
ENSGALG00010013580	-0.463038075147805	0.385333520629478	0.408923916104289	-0.0910077401874323	-1.84826276498509	-0.909804571258982	-1.17652628674874	-0.788922252084481
ENSGALG00010013639	0.0341366281333562	-0.336529400874361	0.408923916104289	-0.568300746771756	0.277080644938153	-0.345953546406941	-0.37371376382626	-0.788922252084481
ENSGALG00010013669	2.00317510641531	2.09183949911988	2.08551794062917	1.25904643923452	1.29695195103405	2.52359566015455	0.516568584354002	3.0970365481579
ENSGALG00010013675	-1.84826276498509	-0.1195126600748	-0.0325279449397175	-1.28646388576436	-1.84826276498509	-1.84826276498508	-1.17652628674874	0.23985712228246
ENSGALG00010013696	4.14886992028508	3.43552012462593	2.81643393374969	3.74074420630333	3.21824283143153	2.93717746987227	3.41320483019452	2.51010649539354
ENSGALG00010013732	5.29937331687082	4.81629398953469	4.41911819939344	4.55764649781804	4.81467713371614	4.78867345950047	4.99539358210099	4.60654308007196
ENSGALG00010013746	5.13753200714818	4.38172835869251	4.58958455181104	4.31088350395875	4.69839108449	5.1917338194179	4.67101723286723	4.91801273553211
ENSGALG00010013751	2.53598683661896	2.40363524396128	3.03752670502924	2.60780601217007	2.35147697329607	1.62178844223035	2.55511625836662	2.11832570298911
ENSGALG00010013771	5.0296099675134	4.19182642943225	4.11357962786795	4.05952846319766	4.32536377163456	3.84841507495112	4.73486921741191	3.83557425422472
ENSGALG00010013777	3.53856661280244	2.90241561692654	2.90897488529769	2.69876159563334	2.8644991871907	3.07428373232979	2.28954380476005	2.99177017146276
ENSGALG00010013792	-1.84826276498509	-0.1195126600748	0.408923916104289	-0.568300746771756	-1.84826276498509	-1.30403507626092	-1.17652628674874	0.0431356875406291
ENSGALG00010013898	0.940658851555223	2.04766341563121	2.27130323981721	3.127686114211	2.70143489150475	3.67239429552775	3.22274496600401	3.01881555172739
ENSGALG00010013914	2.49837622563648	2.2944544857983	1.67550246948843	1.61094336410088	1.3855752125986	0.746437338166622	1.54238113207989	1.57878124384565
ENSGALG00010013953	2.67732968023483	2.56903403524921	2.9531105429376	2.08561748716222	1.69396056723813	3.88615702189768	2.0807461442871	3.47450301112636
ENSGALG00010013954	5.37395857172261	6.22324332304267	6.31485389440083	5.83632249295716	6.06066081650665	5.96308544940107	5.47829339094951	5.70622111111314
ENSGALG00010013967	3.18318324102432	2.85193162079878	2.61138137131623	3.01420886743929	2.76888791103413	4.13633962604396	2.91150690565323	3.77340968309944
ENSGALG00010014014	2.10678376532363	2.09183949911988	2.1627259003255	2.21451383332181	2.39482512599015	2.03410493115519	0.944570086148957	2.51010649539354
ENSGALG00010014032	3.27501662064512	2.74533330734233	3.11727529402917	2.25504122879218	1.88847785966485	3.40411503497428	1.69694026002163	3.17123373730202
ENSGALG00010014035	5.19743805044726	4.57308241031795	4.58958455181104	4.74714886097779	4.81467713371614	4.95180517992485	4.82982536701717	4.87425711181897
ENSGALG00010014041	5.94175291264433	5.06924302290557	4.83929839906659	4.76128608815038	5.01549461270594	5.50238284516286	5.45139536431871	5.42210715557301
ENSGALG00010014083	4.08686811680641	3.9127917685843	3.36607867983216	3.63722822042529	3.75591185302913	3.55232828230065	3.29714459211588	3.17123373730202
ENSGALG00010014104	2.53598683661896	1.14146054265934	0.843459575056999	0.997611009360376	3.50210437945425	1.36092715567586	2.24010853301831	1.42552602899673
ENSGALG00010014114	6.85539377063211	6.24296738580367	6.52316954291928	6.10374609598233	5.95239501383726	5.92128105122814	5.85185250357999	5.9257316691736
ENSGALG00010014122	4.66394952287287	4.26117136322853	4.908180525247	4.65928656071956	4.42281871079711	4.98696855275597	4.12146048714782	4.96743821843641
ENSGALG00010014125	8.01467969818644	7.16348627381342	7.55718611883609	6.96542359504181	7.42740726645884	6.95543905050268	7.30122441020237	7.03268823304156
ENSGALG00010014153	5.49825107257963	4.78971942157218	4.4731636546171	4.66681628721738	4.680986367474	5.4104023333121	4.55451868198632	5.3225154257105
ENSGALG00010014167	4.0220815747668	3.40082176107213	2.9531105429376	3.10569350692716	3.31167785032416	3.75630998229358	3.7140760477249	4.007449931463
ENSGALG00010014170	3.72921635357508	3.82391243377375	3.47604483066004	3.81038562249697	3.92808103351937	4.40253358687006	4.02259390579922	4.59760137645772
ENSGALG00010014176	3.57515692416423	3.2723512709589	2.90897488529769	2.81174963291442	3.57928867060207	2.88841852609803	3.29714459211588	2.65505883632028
ENSGALG00010014184	6.41273499688452	5.59565487522583	5.66986421067427	5.44348366580653	5.3760820617927	6.17103372079788	5.68176621281054	5.75529083509343
ENSGALG00010014189	-1.22779322515687	-0.592071347233871	-1.34230598136404	-1.28646388576436	-0.763502417112195	-0.909804571258982	-1.84826276498509	-0.184709854894244
ENSGALG00010014190	2.15592513047661	2.50513152415272	1.96135843721969	2.21451383332181	1.94789533368144	1.68024711434963	2.81351857328113	1.78188360135625
ENSGALG00010014197	-0.463038075147805	0.962684980589854	-0.425890196934323	0.678078060465939	-0.763502417112195	-0.129650156105952	1.17248304438601	-0.184709854894244
ENSGALG00010014203	6.16221200821543	5.09660280801759	5.15488563815894	5.5203089224249	6.00928761476992	6.48571605465541	6.22971236216472	5.99205890219788
ENSGALG00010014218	-0.193139121154759	0.069087471479626	0.276236946345564	0.0990860855528249	-0.425203852136823	-0.345953546406941	-0.71998363049568	0.23985712228246
ENSGALG00010014220	4.49281465761159	3.9127917685843	3.2820606935044	3.66756981325937	3.65255245630323	3.64330151506241	3.7140760477249	3.5506070935557
ENSGALG00010014263	3.94029038528581	3.13131229287946	3.09774760529036	3.10569350692716	2.89501154313367	3.25823144547634	3.67740457099205	2.8782142071345
ENSGALG00010014265	4.98271308555124	4.38172835869251	4.23474431904871	4.32046316453438	3.72227483508139	5.0042339814832	4.98041890606952	4.79824624297579
ENSGALG00010014292	3.82348116021583	1.90638849194876	1.38459694544721	1.54709790247034	2.39482512599015	1.89293092710518	2.81351857328113	2.21504090829787
ENSGALG00010014317	7.46867470661552	6.86725406729575	6.71641367045223	6.81258922933494	6.96362323939643	6.98037233131797	7.7216425115272	7.15658103553649
ENSGALG00010014323	2.86634798898345	3.06637393347646	2.88639017503	3.127686114211	2.39482512599015	2.07825143126794	3.24797356104487	1.50418768772505
ENSGALG00010014334	5.6474595899839	5.89893035397624	5.26403281387494	5.00650809268016	5.3487868488066	5.74421185066323	5.59102670872338	5.90413646232813
ENSGALG00010014350	-0.193139121154759	0.385333520629478	1.17696131717468	1.17705475008144	1.3855752125986	0.224761031098311	0.673771266422287	0.834286568370389
ENSGALG00010014371	3.76132719730538	3.13131229287946	2.46664521048551	2.4421790301061	2.80146747921158	3.29610844770871	3.14429894154823	3.04536324326865
ENSGALG00010014372	1.77054962874155	1.2231734238114	1.67550246948843	0.678078060465939	-0.151358096140551	1.43069592628813	0.340117633061773	0.951214740870187
ENSGALG00010014397	4.51181514989296	4.05347057924559	3.787709785592	4.13747054151981	4.25653302752496	4.27556740116333	4.28882542038154	3.92407013473096
ENSGALG00010014408	-1.84826276498509	-0.592071347233871	-0.671815863180859	-0.568300746771756	-0.151358096140551	-0.600506254200078	-1.17652628674874	-1.84826276498508
ENSGALG00010014427	3.44281240290666	3.2135858476662	2.1627259003255	2.37020989204761	3.19390697027859	3.36900365781532	3.36789486533867	3.07143123252115
ENSGALG00010014439	-0.193139121154759	0.069087471479626	-0.425890196934323	0.678078060465939	-0.425203852136823	-0.129650156105952	-0.0946767261305663	-0.788922252084481
ENSGALG00010014476	2.05590933163879	1.05484017543931	1.38459694544721	0.898760069086742	1.46906807452346	1.56086059333128	0.815515104397939	1.78188360135625
ENSGALG00010014480	4.39386692292498	2.71740590853589	2.74291187577235	1.17705475008144	2.05985735005226	2.42447562826953	2.67156846032394	1.15998411546665
ENSGALG00010014484	3.8081918973974	3.61273993472984	4.45792757907294	4.0247910500299	4.04153204596796	3.03001376887651	3.90062879851729	3.07143123252115
ENSGALG00010014523	-0.795324625722261	-0.902833209971187	0.746471563317708	0.0990860855528249	0.875321047710539	-0.909804571258982	-0.37371376382626	-0.455413424743092
ENSGALG00010014527	2.00317510641531	1.74976248068317	2.23601101036032	2.08561748716222	2.59394611234272	1.56086059333128	1.62172948987792	1.34232681884446
ENSGALG00010014537	6.76325851403527	5.83863216866987	5.61253736868365	5.6513364521595	5.86646914844212	5.93934575014739	6.11784153436588	5.98521896072158
ENSGALG00010014539	5.25495542956065	5.46318996878993	5.12625795931399	5.15845162495385	5.43955766091361	5.48198715089109	5.6584351960451	5.1188546228163
ENSGALG00010014570	1.89154597097699	1.69353269945281	1.56607452098095	1.09012100542586	0.875321047710539	1.12875928960003	0.516568584354002	1.71730842287299
ENSGALG00010014579	6.59972669523712	6.29349547406431	5.99682155928508	6.2183481324534	6.36035730567938	7.0935903750309	6.98594184106793	7.21767427430573
ENSGALG00010014585	5.06219829742853	5.01291587778581	4.59655812958804	4.81648909410355	4.91485954637718	5.21168964961499	5.38471715548531	4.53340786597775
ENSGALG00010014592	4.89135536986882	4.09747188058644	4.0129188392959	4.0364633695763	4.01399467998908	4.23713995205782	4.16184218529584	3.64041728275675
ENSGALG00010014614	7.46867470661552	6.86566460143895	6.59282839876568	6.67187470000594	6.83379762884013	7.23070494030169	7.19172118670617	6.92422144327325
ENSGALG00010014634	-1.22779322515687	-0.336529400874361	-0.968455355914254	0.0990860855528249	-0.151358096140551	-0.600506254200078	-0.0946767261305663	-1.84826276498508
ENSGALG00010014642	0.696810828525329	0.235858544049667	0.130098997926984	-1.28646388576436	-0.763502417112195	0.0584112238324904	-0.37371376382626	-0.455413424743092
ENSGALG00010014644	0.823880696421724	0.758580241314939	0.934336078852227	0.0990860855528249	0.0787074138684723	0.0584112238324904	0.944570086148957	0.23985712228246
ENSGALG00010014657	-0.795324625722261	-0.592071347233871	-1.34230598136404	-1.28646388576436	0.0787074138684723	-0.345953546406941	0.139038437216578	0.567472835753092
ENSGALG00010014658	6.79074445267062	7.06995940462322	7.60205729967498	6.98211812113865	7.04920250452714	7.53190336237083	6.43037419894353	7.32991061869331
ENSGALG00010014667	-1.84826276498509	-1.29945025666058	-1.84826276498508	-0.8831491731573	-0.763502417112195	-0.345953546406941	-1.17652628674874	-1.84826276498508
ENSGALG00010014673	-1.22779322515687	-0.592071347233871	-1.84826276498508	-1.28646388576436	-0.763502417112195	-0.909804571258982	-1.17652628674874	-1.84826276498508
ENSGALG00010014677	6.60415988882513	6.17528874999752	5.99418351455924	6.15818356924889	6.21071647213923	6.32553631526689	6.27029398318493	6.18945356508447
ENSGALG00010014717	1.49306589773781	2.77273034361502	2.43587021593865	2.91652783023751	2.26066602970519	1.79050473927228	2.38360550038948	1.78188360135625
ENSGALG00010014736	4.58540941887512	4.81629398953469	4.74202057982715	4.99458986802964	4.67220463125382	4.69962472239497	4.94228774961051	4.43644541957147
ENSGALG00010014737	4.47356058280028	3.31023915751048	3.11727529402917	3.66756981325937	3.28888025322746	3.25823144547634	3.62058805092459	3.47450301112636
ENSGALG00010014754	3.99532977818293	3.17303547458811	3.03752670502924	3.17069040926483	3.68783479646959	3.2772942474717	3.9321002643322	3.14692287963599
ENSGALG00010014758	3.83861008955252	3.32881639003888	2.9531105429376	3.34976557823662	3.19390697027859	3.4213553930189	3.29714459211588	3.1951417122484
ENSGALG00010014759	0.0341366281333562	0.069087471479626	0.746471563317708	1.17705475008144	0.992830216165665	-0.129650156105952	1.17248304438601	0.567472835753092
ENSGALG00010014771	1.41447214091993	0.644567425150722	0.934336078852227	0.898760069086742	0.875321047710539	1.28761214292312	1.62172948987792	1.0593724601715
ENSGALG00010014796	0.0341366281333562	-1.29945025666058	-0.968455355914254	-0.8831491731573	-1.84826276498509	-1.30403507626092	-1.17652628674874	-1.84826276498508
ENSGALG00010014805	-0.463038075147805	-1.84826276498509	-1.34230598136404	-1.84826276498509	-0.151358096140551	-0.345953546406941	-1.17652628674874	-1.84826276498508
ENSGALG00010014810	4.88408227258385	4.50936297932956	4.98459480620631	4.37664255299318	5.10956529901437	4.76860618644267	5.03940701094394	5.12509075044293
ENSGALG00010014811	1.24314196116668	1.51036162424355	1.5080819416536	1.25904643923452	0.451445205773827	-0.129650156105952	-0.0946767261305663	0.707039037704942
ENSGALG00010014822	-0.795324625722261	-1.29945025666058	0.408923916104289	-0.0910077401874323	0.277080644938153	-0.909804571258982	-0.0946767261305663	-1.84826276498508
ENSGALG00010014837	1.24314196116668	1.85604577746514	2.19983374165304	1.73073607976456	2.11274006902362	2.35439795306263	1.36925470605443	2.39095562292461
ENSGALG00010014862	-0.795324625722261	-0.902833209971187	-0.671815863180859	-0.310005494859499	-0.425203852136823	-1.30403507626092	-0.37371376382626	-1.22346997691006
